country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
EU/EEA (total),,Europe,452576117,cases,4381624,2022-07,2280.274105,106645451,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,3491019,2022-08,1739.517996,110136470,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,3463243,2022-09,1536.595003,113599713,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,3995473,2022-10,1648.057801,117595186,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,4353500,2022-11,1844.76659,121948686,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,4397719,2022-12,1933.645783,126346405,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,3806204,2022-13,1812.716732,130152609,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,3118451,2022-14,1530.05312,133271060,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,2563975,2022-15,1255.573546,135835035,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,2198397,2022-16,1052.280892,138033432,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,1794372,2022-17,882.2314855,139827804,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,1471601,2022-18,721.6405986,141299405,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,1346914,2022-19,622.771484,142646319,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,1074034,2022-20,534.9261503,143720353,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,809018,2022-21,416.0740988,144529371,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,876641,2022-22,372.4586731,145406012,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,1026722,2022-23,420.5619626,146432734,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,1360898,2022-24,527.5620852,147793632,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,1907009,2022-25,722.0679301,149700641,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,2528791,2022-26,980.1224221,152229432,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,2881318,2022-27,1195.403115,155110750,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,2650012,2022-28,1222.187781,157760762,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,2234484,2022-29,1079.265082,159995246,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,1720896,2022-30,873.9701127,161716142,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,1273996,2022-31,661.7432709,162990138,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,1001682,2022-32,502.8276824,163991820,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,842994,2022-33,407.5946411,164834814,TESSy COVID-19,
EU/EEA (total),,Europe,445737180,cases,768322,2022-34,361.4946368,165603136,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,676412,2022-35,319.2245339,166279548,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,669310,2022-36,297.347109,166948858,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,806198,2022-37,326.0242741,167755056,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,962859,2022-38,390.8860706,168717915,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,1366524,2022-39,514.6941945,170084439,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,1631054,2022-40,662.3367622,171715493,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,1644368,2022-41,723.7284242,173359861,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,1401449,2022-42,672.9955218,174761310,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,998738,2022-43,530.3388557,175760048,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,741353,2022-44,384.4858212,176501401,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,701887,2022-45,318.8944237,177203288,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,781212,2022-46,327.701561,177984500,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,851389,2022-47,360.7351203,178835889,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,971820,2022-48,402.8513506,179807709,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,1015183,2022-49,439.0428318,180822892,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,972661,2022-50,439.2286569,181795553,TESSy COVID-19,
EU/EEA (total),,Europe,448713812,cases,833839,2022-51,402.5951401,182629392,TESSy COVID-19,
EU/EEA (total),,Europe,447027876,cases,581914,2022-52,316.7035158,183211306,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,445215,2023-01,226.9516577,183656521,TESSy COVID-19,
EU/EEA (total),,Europe,452199869,cases,300826,2023-02,164.9803662,183957347,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,212057,2023-03,113.3252465,184169404,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,211316,2023-04,93.54735791,184380720,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,238322,2023-05,99.35080158,184619042,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,249883,2023-06,107.872462,184868925,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,282254,2023-07,117.5795584,185151179,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,315829,2023-08,132.150809,185467008,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,276895,2023-09,130.9666988,185743903,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,247280,2023-10,115.8202964,185991183,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,239711,2023-11,107.6042199,186230894,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,227475,2023-12,103.2281604,186458369,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,194973,2023-13,93.3429724,186653342,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,165283,2023-14,79.60119557,186818625,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,170615,2023-15,74.21911749,186989240,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,165548,2023-16,74.27767117,187154788,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,139408,2023-17,67.3822565,187294196,TESSy COVID-19,
EU/EEA (total),,Europe,452536809,cases,103195,2023-18,53.60956174,187397391,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,cases,81157,2023-19,40.73392145,187478548,TESSy COVID-19,
EU/EEA (total),,Europe,416589697,cases,58804,2023-20,33.59684625,187537352,TESSy COVID-19,
EU/EEA (total),,Europe,111962790,deaths,0,2020-01,,0,TESSy COVID-19,
EU/EEA (total),,Europe,28725666,deaths,0,2020-02,0,0,TESSy COVID-19,
EU/EEA (total),,Europe,28725666,deaths,0,2020-03,0,0,TESSy COVID-19,
EU/EEA (total),,Europe,179834715,deaths,0,2020-04,0,0,TESSy COVID-19,
EU/EEA (total),,Europe,256030712,deaths,1,2020-05,0.003905781,1,TESSy COVID-19,
EU/EEA (total),,Europe,261311045,deaths,0,2020-06,0.003826857,1,TESSy COVID-19,
EU/EEA (total),,Europe,159395683,deaths,1,2020-07,0.006273696,2,TESSy COVID-19,
EU/EEA (total),,Europe,302075053,deaths,9,2020-08,0.033104356,11,TESSy COVID-19,
EU/EEA (total),,Europe,386429447,deaths,82,2020-09,0.2354893,93,TESSy COVID-19,
EU/EEA (total),,Europe,449770119,deaths,721,2020-10,1.785356488,814,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,3081,2020-11,8.40079681,3895,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,9138,2020-12,26.99877334,13033,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,17600,2020-13,59.07956473,30633,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,20541,2020-14,84.27532644,51174,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,19150,2020-15,87.7001647,70324,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,15489,2020-16,76.53740155,85813,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,11462,2020-17,59.55020379,97275,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,7919,2020-18,42.82373566,105194,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,5843,2020-19,30.40814458,111037,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,4047,2020-20,21.85267766,115084,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,2896,2020-21,15.34106582,117980,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,2217,2020-22,11.2975471,120197,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,1773,2020-23,8.816196547,121970,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,1348,2020-24,6.89607755,123318,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,1184,2020-25,5.594639012,124502,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,897,2020-26,4.598121558,125399,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,757,2020-27,3.654633857,126156,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,673,2020-28,3.159689489,126829,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,620,2020-29,2.856977979,127449,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,654,2020-30,2.81499609,128103,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,776,2020-31,3.159689489,128879,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,883,2020-32,3.665681722,129762,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,1000,2020-33,4.16062609,130762,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,1115,2020-34,4.673247042,131877,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,1146,2020-35,4.99584471,133023,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,1395,2020-36,5.614525169,134418,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,1708,2020-37,6.856305235,136126,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,2257,2020-38,8.76095722,138383,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,2707,2020-39,10.96832072,141090,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,3131,2020-40,12.89948758,144221,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,4157,2020-41,16.10336853,148378,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,5996,2020-42,22.43379537,154374,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,9841,2020-43,34.9930087,164215,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,15905,2020-44,56.88766825,180120,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,22252,2020-45,84.31067961,202372,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,25964,2020-46,106.5367751,228336,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,28274,2020-47,119.8428241,256610,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,27904,2020-48,124.1293959,284514,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,27178,2020-49,121.7077038,311692,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,27304,2020-50,120.38196,338996,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,26750,2020-51,119.4362627,365746,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,23444,2020-52,110.9073106,389190,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,23465,2020-53,103.6488631,412655,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,24317,2021-01,105.5778204,436972,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,24393,2021-02,107.6283042,461365,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,24329,2021-03,107.6548191,485694,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,22485,2021-04,103.4389537,508179,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,20035,2021-05,93.95104691,528214,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,16877,2021-06,81.55976114,545091,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,14568,2021-07,69.48002517,559659,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,13791,2021-08,62.66128268,573450,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,13600,2021-09,60.52241595,587050,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,14454,2021-10,61.98736289,601504,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,15416,2021-11,65.99994758,616920,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,16419,2021-12,70.34175867,633339,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,17374,2021-13,74.66810274,650713,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,17212,2021-14,76.42029418,667925,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,16100,2021-15,73.60529809,684025,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,14803,2021-16,68.28243657,698828,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,12401,2021-17,60.10922578,711229,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,9903,2021-18,49.28231774,721132,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,7684,2021-19,38.85976157,728816,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,5685,2021-20,29.53978237,734501,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,4060,2021-21,21.53228956,738561,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,2840,2021-22,15.24605418,741401,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,2016,2021-23,10.72968683,743417,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,1503,2021-24,7.775487631,744920,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,1049,2021-25,5.638830473,745969,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,820,2021-26,4.129692067,746789,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,696,2021-27,3.349712773,747485,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,701,2021-28,3.086773578,748186,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,974,2021-29,3.701034891,749160,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,1410,2021-30,5.267622198,750570,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,1838,2021-31,7.17669333,752408,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,2279,2021-32,9.096812327,754687,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,2879,2021-33,11.39697789,757566,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,3198,2021-34,13.42757554,760764,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,3406,2021-35,14.59202055,764170,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,3557,2021-36,15.38525728,767727,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,3747,2021-37,16.1387217,771474,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,3819,2021-38,16.71762984,775293,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,4360,2021-39,18.07209814,779653,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,5217,2021-40,21.16108129,784870,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,6110,2021-41,25.02783416,790980,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,7713,2021-42,30.54292854,798693,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,8940,2021-43,36.79602033,807633,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,10212,2021-44,42.31774343,817845,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,11653,2021-45,48.31231516,829498,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,12979,2021-46,54.42620385,842477,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,13956,2021-47,59.51485063,856433,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,14053,2021-48,61.8879321,870486,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,13769,2021-49,61.47474194,884255,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,12833,2021-50,58.77906279,897088,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,11250,2021-51,53.21314823,908338,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,11221,2021-52,49.65131644,919559,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,10928,2022-01,48.93983392,930487,TESSy COVID-19,
EU/EEA (total),,Europe,452199869,deaths,12017,2022-02,50.74083734,942504,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,12175,2022-03,53.4539917,954679,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,13361,2022-04,56.4236579,968040,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,15036,2022-05,62.74524645,983076,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,14841,2022-06,66.0154146,997917,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,13982,2022-07,63.68652458,1011899,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,11786,2022-08,56.93627885,1023685,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,9928,2022-09,47.97866963,1033613,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,8313,2022-10,40.30482236,1041926,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,7866,2022-11,35.74868269,1049792,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,7375,2022-12,33.67610315,1057167,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,7067,2022-13,31.91065427,1064234,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,6497,2022-14,29.97064911,1070731,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,5731,2022-15,27.01865949,1076462,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,5123,2022-16,23.9827061,1081585,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,4721,2022-17,21.7510373,1086306,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,4079,2022-18,19.44424301,1090385,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,3526,2022-19,16.80380319,1093911,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,2975,2022-20,14.36443452,1096886,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,2370,2022-21,11.81016806,1099256,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,2214,2022-22,10.12868295,1101470,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,2132,2022-23,9.60280456,1103602,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,2250,2022-24,9.68234919,1105852,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,2536,2022-25,10.57501671,1108388,TESSy COVID-19,
EU/EEA (total),,Europe,452576117,deaths,2854,2022-26,11.90959884,1111242,TESSy COVID-19,
EU/EEA (total),,Europe,452199869,deaths,3739,2022-27,14.57983616,1114981,TESSy COVID-19,
EU/EEA (total),,Europe,452199869,deaths,4713,2022-28,18.69085017,1119694,TESSy COVID-19,
EU/EEA (total),,Europe,452199869,deaths,5505,2022-29,22.59620292,1125199,TESSy COVID-19,
EU/EEA (total),,Europe,452199869,deaths,5327,2022-30,23.95400959,1130526,TESSy COVID-19,
EU/EEA (total),,Europe,452199869,deaths,4662,2022-31,22.08978968,1135188,TESSy COVID-19,
EU/EEA (total),,Europe,452199869,deaths,4114,2022-32,19.40734751,1139302,TESSy COVID-19,
EU/EEA (total),,Europe,452199869,deaths,3568,2022-33,16.9880633,1142870,TESSy COVID-19,
EU/EEA (total),,Europe,445360932,deaths,2792,2022-34,14.28055212,1145662,TESSy COVID-19,
EU/EEA (total),,Europe,452199869,deaths,2398,2022-35,11.47722579,1148060,TESSy COVID-19,
EU/EEA (total),,Europe,452199869,deaths,1994,2022-36,9.712519399,1150054,TESSy COVID-19,
EU/EEA (total),,Europe,452199869,deaths,1895,2022-37,8.600179404,1151949,TESSy COVID-19,
EU/EEA (total),,Europe,452199869,deaths,2010,2022-38,8.635561989,1153959,TESSy COVID-19,
EU/EEA (total),,Europe,452199869,deaths,2626,2022-39,10.25210381,1156585,TESSy COVID-19,
EU/EEA (total),,Europe,452199869,deaths,3554,2022-40,13.6665232,1160139,TESSy COVID-19,
EU/EEA (total),,Europe,446774599,deaths,4126,2022-41,17.1898761,1164265,TESSy COVID-19,
EU/EEA (total),,Europe,446774599,deaths,4085,2022-42,18.37839487,1168350,TESSy COVID-19,
EU/EEA (total),,Europe,446774599,deaths,3604,2022-43,17.21002048,1171954,TESSy COVID-19,
EU/EEA (total),,Europe,446774599,deaths,2950,2022-44,14.66958958,1174904,TESSy COVID-19,
EU/EEA (total),,Europe,447150847,deaths,2791,2022-45,12.83906771,1177695,TESSy COVID-19,
EU/EEA (total),,Europe,446774599,deaths,2791,2022-46,12.49399588,1180486,TESSy COVID-19,
EU/EEA (total),,Europe,446774599,deaths,2866,2022-47,12.66186577,1183352,TESSy COVID-19,
EU/EEA (total),,Europe,446774599,deaths,3274,2022-48,13.74294782,1186626,TESSy COVID-19,
EU/EEA (total),,Europe,446774599,deaths,3674,2022-49,15.55146603,1190300,TESSy COVID-19,
EU/EEA (total),,Europe,446774599,deaths,4413,2022-50,18.10085,1194713,TESSy COVID-19,
EU/EEA (total),,Europe,442912294,deaths,4726,2022-51,20.63388198,1199439,TESSy COVID-19,
EU/EEA (total),,Europe,441226358,deaths,4248,2022-52,20.3387668,1203687,TESSy COVID-19,
EU/EEA (total),,Europe,429183927,deaths,3835,2023-01,18.83341731,1207522,TESSy COVID-19,
EU/EEA (total),,Europe,429183927,deaths,2983,2023-02,15.88596304,1210505,TESSy COVID-19,
EU/EEA (total),,Europe,429183927,deaths,2339,2023-03,12.40027798,1212844,TESSy COVID-19,
EU/EEA (total),,Europe,429560175,deaths,1894,2023-04,9.85426547,1214738,TESSy COVID-19,
EU/EEA (total),,Europe,429183927,deaths,1615,2023-05,8.175981856,1216353,TESSy COVID-19,
EU/EEA (total),,Europe,429183927,deaths,1667,2023-06,7.647071089,1218020,TESSy COVID-19,
EU/EEA (total),,Europe,429144619,deaths,1919,2023-07,8.356157438,1219939,TESSy COVID-19,
EU/EEA (total),,Europe,429183927,deaths,1812,2023-08,8.693242606,1221751,TESSy COVID-19,
EU/EEA (total),,Europe,429183927,deaths,1674,2023-09,8.122391778,1223425,TESSy COVID-19,
EU/EEA (total),,Europe,429183927,deaths,1697,2023-10,7.85444139,1225122,TESSy COVID-19,
EU/EEA (total),,Europe,429183927,deaths,1863,2023-11,8.294812028,1226985,TESSy COVID-19,
EU/EEA (total),,Europe,429183927,deaths,1748,2023-12,8.413642201,1228733,TESSy COVID-19,
EU/EEA (total),,Europe,428538530,deaths,1636,2023-13,7.89660617,1230369,TESSy COVID-19,
EU/EEA (total),,Europe,428538530,deaths,1300,2023-14,6.851192587,1231669,TESSy COVID-19,
EU/EEA (total),,Europe,428538530,deaths,1341,2023-15,6.162806411,1233010,TESSy COVID-19,
EU/EEA (total),,Europe,428538530,deaths,1436,2023-16,6.480164106,1234446,TESSy COVID-19,
EU/EEA (total),,Europe,428538530,deaths,1363,2023-17,6.53150138,1235809,TESSy COVID-19,
EU/EEA (total),,Europe,428499222,deaths,1092,2023-18,5.729298617,1236901,TESSy COVID-19,
EU/EEA (total),,Europe,428538530,deaths,748,2023-19,4.293662929,1237649,TESSy COVID-19,
EU/EEA (total),,Europe,410142782,deaths,418,2023-20,2.842912398,1238067,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,,2020-01,,,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,,2020-02,,,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,,2020-03,,,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,,2020-04,,,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,1,2020-05,,1,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,,2020-06,,,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,,2020-07,,,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,,2020-08,,,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,6,2020-09,,7,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,34,2020-10,0.720949216,41,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,317,2020-11,6.326329372,358,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,540,2020-12,15.44633696,898,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,642,2020-13,21.30404934,1540,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,966,2020-14,28.98215849,2506,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,931,2020-15,34.19101658,3437,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,790,2020-16,31.01884003,4227,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,736,2020-17,27.5042126,4963,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,623,2020-18,24.49424962,5586,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,617,2020-19,22.3494257,6203,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,396,2020-20,18.2580389,6599,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,221,2020-21,11.12064166,6820,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,163,2020-22,6.921112475,6983,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,99,2020-23,4.722217366,7082,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,54,2020-24,2.757630752,7136,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,51,2020-25,1.892491692,7187,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,54,2020-26,1.892491692,7241,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,46,2020-27,1.80237304,7287,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,38,2020-28,1.513993354,7325,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,43,2020-29,1.459922163,7368,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,56,2020-30,1.78434931,7424,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,84,2020-31,2.523322257,7508,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,169,2020-32,4.560003792,7677,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,175,2020-33,6.200163259,7852,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,192,2020-34,6.614709058,8044,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,156,2020-35,6.272258181,8200,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,236,2020-36,7.065302318,8436,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,354,2020-37,10.63400094,8790,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,470,2020-38,14.85155385,9260,TESSy COVID-19,
Finland,FIN,Europe,5548241,cases,719,2020-39,21.43021545,9979,TESSy COVID-19,
